CustomerID,FullName,Gender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
C01525,Kavya Nathan,Female,53,Kanchipuram,Tamil Nadu,Bronze,2024-02-17,Women,Linen,Budget,416,884
C01526,Ramesh Vel,Male,26,Trichy,Tamil Nadu,Bronze,2024-11-10,Men,Handloom,Standard,735,617
C01527,Aishwarya Krishnan,Female,34,Tirunelveli,Tamil Nadu,Bronze,2025-07-16,Kids,Cotton,Standard,483,369
C01528,Karthik Raj,Male,24,Coimbatore,Tamil Nadu,Bronze,2023-06-05,Home & Lifestyle,Polyester,Budget,586,1141
C01529,Vijay Reddy,Male,54,Tirunelveli,Tamil Nadu,Silver,2023-05-06,Men,Handloom,Budget,1963,1171
C01530,Keerthana Kumar,Female,41,Kanchipuram,Tamil Nadu,Bronze,2025-11-10,Women,Linen,Luxury,839,252
C01531,Deepika Reddy,Female,55,Tiruppur,Tamil Nadu,Bronze,2025-04-29,Accessories,Linen,Standard,76,447
C01532,Lakshmi Reddy,Female,48,Kallakurichi,Tamil Nadu,Silver,2024-09-07,Women,Handloom,Standard,2204,681
C01533,Priya Raman,Female,61,Thanjavur,Tamil Nadu,Gold,2023-12-07,Kids,Polyester,Premium,6444,956
C01534,Gokul Murugan,Male,46,Villupuram,Tamil Nadu,Bronze,2025-02-06,Home & Lifestyle,Silk,Premium,893,529
C01535,Praveen Babu,Male,40,Salem,Tamil Nadu,Bronze,2023-09-08,Accessories,Handloom,Luxury,911,1046
C01536,Pavithra Mohan,Female,44,Thanjavur,Tamil Nadu,Silver,2023-02-16,Accessories,Handloom,Budget,1492,1250
C01537,Deepika Mohan,Female,34,Trichy,Tamil Nadu,Bronze,2024-03-12,Women,Cotton,Premium,645,860
C01538,Anitha Raj,Female,21,Tiruppur,Tamil Nadu,Bronze,2024-07-09,Accessories,Handloom,Premium,681,741
C01539,Aishwarya Raman,Female,24,Madurai,Tamil Nadu,Bronze,2023-09-21,Women,Handloom,Budget,714,1033
C01540,Pavithra Raman,Female,53,Tirunelveli,Tamil Nadu,Platinum,2025-05-29,Accessories,Cotton,Premium,13244,417
C01541,Keerthana Babu,Female,28,Coimbatore,Tamil Nadu,Bronze,2024-10-13,Women,Polyester,Budget,764,645
C01542,Pavithra Murugan,Female,58,Tiruppur,Tamil Nadu,Bronze,2024-08-16,Home & Lifestyle,Handloom,Standard,861,703
C01543,Kishore Selvi,Male,31,Trichy,Tamil Nadu,Bronze,2023-10-12,Men,Handloom,Standard,188,1012
C01544,Sowmya Raj,Female,52,Chennai,Tamil Nadu,Gold,2024-09-18,Women,Handloom,Budget,5277,670
C01545,Gokul Raj,Male,59,Villupuram,Tamil Nadu,Gold,2024-04-17,Men,Polyester,Budget,4534,824
C01546,Keerthana Iyer,Female,60,Villupuram,Tamil Nadu,Silver,2024-06-13,Home & Lifestyle,Handloom,Premium,2285,767
C01547,Naveen Raman,Male,50,Tirunelveli,Tamil Nadu,Gold,2023-11-27,Men,Polyester,Budget,3079,966
C01548,Ajith Prasad,Male,30,Kanchipuram,Tamil Nadu,Silver,2025-06-28,Men,Cotton,Budget,1430,387
C01549,Vijay Mohan,Male,50,Chennai,Tamil Nadu,Gold,2025-12-10,Home & Lifestyle,Handloom,Standard,4267,222
C01550,Rahul Prasad,Male,52,Villupuram,Tamil Nadu,Gold,2025-07-05,Men,Silk,Budget,3138,380
C01551,Nithya Shankar,Female,48,Kallakurichi,Tamil Nadu,Bronze,2025-12-15,Kids,Silk,Premium,965,217
C01552,Revathi Iyer,Female,42,Thanjavur,Tamil Nadu,Bronze,2025-01-08,Women,Handloom,Premium,104,558
C01553,Swathi Babu,Female,20,Coimbatore,Tamil Nadu,Bronze,2025-08-30,Women,Silk,Standard,302,324
C01554,Ajith Krishnan,Male,38,Coimbatore,Tamil Nadu,Silver,2023-10-14,Home & Lifestyle,Silk,Standard,2911,1010
C01555,Hari Raj,Male,62,Coimbatore,Tamil Nadu,Gold,2024-10-28,Men,Silk,Premium,5111,630
C01556,Gokul Babu,Male,64,Coimbatore,Tamil Nadu,Bronze,2023-12-03,Home & Lifestyle,Cotton,Standard,613,960
C01557,Kavya Murugan,Female,63,Madurai,Tamil Nadu,Bronze,2023-06-25,Women,Polyester,Budget,615,1121
C01558,Suresh Shankar,Male,63,Trichy,Tamil Nadu,Gold,2024-03-30,Accessories,Handloom,Standard,5995,842
C01559,Suresh Prasad,Male,55,Kallakurichi,Tamil Nadu,Bronze,2025-07-21,Men,Linen,Premium,687,364
C01560,Sowmya Krishnan,Female,35,Hosur,Tamil Nadu,Silver,2025-09-21,Women,Linen,Budget,2725,302
C01561,Arun Shankar,Male,43,Trichy,Tamil Nadu,Gold,2024-06-06,Men,Cotton,Premium,5049,774
C01562,Suresh Raman,Male,52,Tiruppur,Tamil Nadu,Bronze,2025-06-12,Men,Polyester,Standard,756,403
C01563,Naveen Vel,Male,58,Tirunelveli,Tamil Nadu,Silver,2025-02-09,Accessories,Silk,Standard,1939,526
C01564,Sowmya Babu,Female,58,Karur,Tamil Nadu,Silver,2024-03-26,Women,Linen,Budget,1477,846
C01565,Priya Raman,Female,62,Tirunelveli,Tamil Nadu,Gold,2024-02-05,Home & Lifestyle,Polyester,Budget,5567,896
C01566,Ramesh Selvi,Male,61,Karur,Tamil Nadu,Bronze,2024-05-14,Men,Cotton,Standard,871,797
C01567,Ajith Vel,Male,34,Chennai,Tamil Nadu,Silver,2025-02-01,Men,Silk,Budget,2065,534
C01568,Naveen Raj,Male,43,Chennai,Tamil Nadu,Bronze,2023-05-15,Accessories,Linen,Budget,155,1162
C01569,Hari Shankar,Male,56,Salem,Tamil Nadu,Gold,2024-10-18,Men,Handloom,Standard,5868,640
C01570,Sowmya Shankar,Female,28,Salem,Tamil Nadu,Bronze,2024-07-05,Accessories,Linen,Budget,398,745
C01571,Priya Prasad,Female,39,Karur,Tamil Nadu,Bronze,2025-04-15,Women,Handloom,Luxury,459,461
C01572,Ajith Iyer,Male,28,Trichy,Tamil Nadu,Silver,2025-04-22,Men,Silk,Budget,2140,454
C01573,Sowmya Vel,Female,26,Madurai,Tamil Nadu,Gold,2025-09-09,Accessories,Silk,Budget,5282,314
C01574,Divya Raman,Female,50,Hosur,Tamil Nadu,Bronze,2025-03-04,Kids,Polyester,Standard,212,503
C01575,Arun Babu,Male,32,Kallakurichi,Tamil Nadu,Bronze,2023-07-04,Men,Linen,Standard,800,1112
C01576,Nithya Selvi,Female,45,Karur,Tamil Nadu,Bronze,2025-11-17,Women,Handloom,Premium,128,245
C01577,Swathi Iyer,Female,18,Villupuram,Tamil Nadu,Silver,2025-07-30,Women,Handloom,Standard,2898,355
C01578,Sowmya Kumar,Female,34,Vellore,Tamil Nadu,Bronze,2025-04-30,Kids,Polyester,Premium,76,446
C01579,Praveen Murugan,Male,45,Kanchipuram,Tamil Nadu,Platinum,2024-09-18,Home & Lifestyle,Silk,Standard,12320,670
C01580,Priya Raj,Female,50,Karur,Tamil Nadu,Bronze,2024-05-03,Women,Handloom,Standard,897,808
C01581,Divya Vel,Female,38,Trichy,Tamil Nadu,Silver,2025-07-15,Kids,Handloom,Standard,2726,370
C01582,Karthik Krishnan,Male,27,Kallakurichi,Tamil Nadu,Bronze,2025-03-12,Men,Silk,Standard,860,495
C01583,Priya Murugan,Female,45,Salem,Tamil Nadu,Silver,2024-04-13,Home & Lifestyle,Polyester,Standard,2273,828
C01584,Arun Raman,Male,39,Tirunelveli,Tamil Nadu,Bronze,2025-03-16,Men,Silk,Standard,556,491
C01585,Lakshmi Nathan,Female,48,Coimbatore,Tamil Nadu,Silver,2024-07-11,Women,Linen,Budget,1419,739
C01586,Ajith Nathan,Male,48,Thanjavur,Tamil Nadu,Bronze,2023-04-11,Men,Linen,Luxury,18,1196
C01587,Dinesh Murugan,Male,47,Vellore,Tamil Nadu,Silver,2023-12-07,Men,Handloom,Standard,1138,956
C01588,Nithya Nathan,Female,32,Kanchipuram,Tamil Nadu,Bronze,2025-04-16,Women,Silk,Budget,960,460
C01589,Arun Mohan,Male,63,Vellore,Tamil Nadu,Gold,2023-08-11,Men,Polyester,Premium,6928,1074
C01590,Harini Babu,Female,42,Salem,Tamil Nadu,Bronze,2023-07-23,Women,Handloom,Budget,451,1093
C01591,Lakshmi Prasad,Female,43,Kallakurichi,Tamil Nadu,Bronze,2024-05-04,Women,Linen,Standard,929,807
C01592,Anitha Prasad,Female,59,Chennai,Tamil Nadu,Platinum,2023-11-24,Women,Linen,Budget,8071,969
C01593,Divya Raj,Female,30,Trichy,Tamil Nadu,Bronze,2025-04-10,Home & Lifestyle,Silk,Budget,173,466
C01594,Revathi Iyer,Female,20,Thanjavur,Tamil Nadu,Gold,2023-07-08,Women,Cotton,Budget,4511,1108
C01595,Harini Raj,Female,57,Chennai,Tamil Nadu,Bronze,2024-08-07,Women,Handloom,Standard,96,712
C01596,Praveen Murugan,Male,59,Coimbatore,Tamil Nadu,Bronze,2024-06-10,Men,Handloom,Budget,108,770
C01597,Praveen Prasad,Male,44,Erode,Tamil Nadu,Platinum,2025-05-10,Men,Cotton,Budget,14878,436
C01598,Divya Selvi,Female,21,Erode,Tamil Nadu,Bronze,2024-09-27,Accessories,Handloom,Luxury,292,661
C01599,Anitha Shankar,Female,65,Hosur,Tamil Nadu,Silver,2023-06-03,Kids,Cotton,Premium,1821,1143
C01600,Dinesh Selvi,Male,43,Tirunelveli,Tamil Nadu,Bronze,2025-09-20,Men,Silk,Standard,760,303
C01601,Priya Babu,Female,50,Tirunelveli,Tamil Nadu,Silver,2024-05-30,Women,Cotton,Standard,2834,781
C01602,Arun Babu,Male,65,Erode,Tamil Nadu,Silver,2025-12-18,Men,Silk,Budget,1321,214
C01603,Aishwarya Babu,Female,48,Thanjavur,Tamil Nadu,Bronze,2025-04-25,Women,Cotton,Budget,644,451
C01604,Nithya Prasad,Female,37,Thanjavur,Tamil Nadu,Bronze,2024-09-08,Women,Cotton,Luxury,360,680
C01605,Kavya Babu,Female,31,Villupuram,Tamil Nadu,Bronze,2023-06-27,Women,Cotton,Standard,538,1119
C01606,Arun Prasad,Male,61,Salem,Tamil Nadu,Gold,2024-06-06,Men,Polyester,Budget,4665,774
C01607,Lakshmi Raman,Female,45,Trichy,Tamil Nadu,Bronze,2024-03-25,Women,Cotton,Premium,521,847
C01608,Pavithra Krishnan,Female,39,Chennai,Tamil Nadu,Silver,2024-06-02,Women,Handloom,Luxury,2664,778
C01609,Keerthana Babu,Female,31,Thanjavur,Tamil Nadu,Silver,2025-11-10,Home & Lifestyle,Cotton,Standard,2979,252
C01610,Revathi Raman,Female,20,Kallakurichi,Tamil Nadu,Bronze,2025-07-14,Kids,Cotton,Standard,720,371
C01611,Divya Raman,Female,65,Coimbatore,Tamil Nadu,Silver,2024-10-22,Women,Linen,Budget,1274,636
C01612,Priya Selvi,Female,53,Kanchipuram,Tamil Nadu,Platinum,2024-01-09,Women,Silk,Budget,10011,923
C01613,Keerthana Raman,Female,46,Madurai,Tamil Nadu,Platinum,2024-06-02,Women,Cotton,Standard,9046,778
C01614,Anitha Vel,Female,58,Kallakurichi,Tamil Nadu,Bronze,2025-08-28,Women,Handloom,Budget,57,326
C01615,Saravanan Raman,Male,65,Chennai,Tamil Nadu,Bronze,2025-05-16,Men,Handloom,Premium,768,430
C01616,Aishwarya Babu,Female,53,Salem,Tamil Nadu,Silver,2024-09-14,Women,Handloom,Budget,2437,674
C01617,Lakshmi Kumar,Female,27,Tirunelveli,Tamil Nadu,Silver,2024-09-06,Women,Cotton,Standard,2468,682
C01618,Kishore Selvi,Male,53,Chennai,Tamil Nadu,Platinum,2025-08-08,Men,Silk,Standard,7684,346
C01619,Gokul Mohan,Male,19,Vellore,Tamil Nadu,Bronze,2023-11-24,Men,Linen,Standard,304,969
C01620,Rahul Murugan,Male,22,Thanjavur,Tamil Nadu,Bronze,2025-02-14,Men,Handloom,Standard,51,521
C01621,Manoj Murugan,Male,46,Tirunelveli,Tamil Nadu,Silver,2023-12-22,Men,Cotton,Budget,2474,941
C01622,Pavithra Raj,Female,62,Madurai,Tamil Nadu,Silver,2024-06-10,Accessories,Linen,Standard,2824,770
C01623,Kishore Selvi,Male,59,Coimbatore,Tamil Nadu,Gold,2024-10-08,Men,Polyester,Premium,6503,650
C01624,Ramesh Mohan,Male,65,Thanjavur,Tamil Nadu,Bronze,2025-08-08,Men,Polyester,Standard,96,346
C01625,Harini Shankar,Female,35,Chennai,Tamil Nadu,Silver,2024-10-05,Accessories,Linen,Standard,1582,653
C01626,Revathi Babu,Female,21,Erode,Tamil Nadu,Bronze,2024-03-14,Kids,Linen,Standard,756,858
C01627,Rahul Reddy,Male,55,Tiruppur,Tamil Nadu,Silver,2023-08-05,Men,Polyester,Premium,1181,1080
C01628,Ramesh Prasad,Male,43,Vellore,Tamil Nadu,Bronze,2023-04-21,Men,Linen,Budget,977,1186
C01629,Priya Prasad,Female,54,Tirunelveli,Tamil Nadu,Silver,2024-06-13,Women,Handloom,Premium,2045,767
C01630,Ajith Reddy,Male,37,Tirunelveli,Tamil Nadu,Bronze,2023-02-03,Men,Handloom,Standard,252,1263
C01631,Arun Prasad,Male,24,Trichy,Tamil Nadu,Bronze,2025-03-03,Men,Silk,Luxury,802,504
C01632,Naveen Raj,Male,62,Madurai,Tamil Nadu,Gold,2023-11-28,Accessories,Cotton,Standard,4825,965
C01633,Gokul Kumar,Male,18,Thanjavur,Tamil Nadu,Bronze,2023-05-06,Men,Silk,Budget,304,1171
C01634,Priya Prasad,Female,56,Chennai,Tamil Nadu,Gold,2023-05-31,Kids,Linen,Premium,5044,1146
C01635,Deepika Murugan,Female,50,Salem,Tamil Nadu,Silver,2024-12-24,Women,Linen,Standard,2483,573
C01636,Kishore Kumar,Male,30,Tiruppur,Tamil Nadu,Silver,2025-03-28,Accessories,Polyester,Premium,2206,479
C01637,Nithya Krishnan,Female,40,Chennai,Tamil Nadu,Bronze,2025-12-15,Home & Lifestyle,Linen,Premium,537,217
C01638,Praveen Reddy,Male,48,Villupuram,Tamil Nadu,Bronze,2023-10-23,Accessories,Silk,Premium,49,1001
C01639,Hari Krishnan,Male,23,Tirunelveli,Tamil Nadu,Bronze,2025-02-27,Men,Linen,Standard,836,508
C01640,Sowmya Vel,Female,63,Chennai,Tamil Nadu,Bronze,2023-03-16,Women,Handloom,Premium,83,1222
C01641,Kavya Reddy,Female,44,Thanjavur,Tamil Nadu,Bronze,2024-06-12,Women,Cotton,Standard,157,768
C01642,Naveen Kumar,Male,60,Chennai,Tamil Nadu,Gold,2023-09-04,Men,Linen,Standard,6962,1050
C01643,Ajith Mohan,Male,27,Villupuram,Tamil Nadu,Silver,2023-12-18,Accessories,Linen,Premium,1769,945
C01644,Keerthana Nathan,Female,38,Kanchipuram,Tamil Nadu,Silver,2023-01-23,Women,Silk,Budget,1734,1274
C01645,Rahul Mohan,Male,37,Erode,Tamil Nadu,Bronze,2024-05-16,Accessories,Silk,Budget,996,795
C01646,Lakshmi Kumar,Female,53,Tirunelveli,Tamil Nadu,Bronze,2023-08-19,Women,Linen,Luxury,63,1066
C01647,Priya Murugan,Female,30,Vellore,Tamil Nadu,Silver,2023-06-20,Accessories,Handloom,Standard,2532,1126
C01648,Priya Kumar,Female,39,Salem,Tamil Nadu,Silver,2023-12-15,Women,Silk,Budget,2708,948
C01649,Dinesh Iyer,Male,57,Villupuram,Tamil Nadu,Bronze,2024-04-17,Men,Cotton,Standard,630,824
C01650,Vijay Kumar,Male,23,Thanjavur,Tamil Nadu,Bronze,2023-01-09,Men,Handloom,Standard,11,1288
C01651,Vijay Murugan,Male,65,Tiruppur,Tamil Nadu,Bronze,2024-05-20,Men,Linen,Standard,72,791
C01652,Dinesh Mohan,Male,48,Vellore,Tamil Nadu,Gold,2023-07-18,Men,Linen,Standard,4133,1098
C01653,Arun Babu,Male,65,Chennai,Tamil Nadu,Gold,2023-09-01,Home & Lifestyle,Polyester,Standard,4384,1053
C01654,Sowmya Krishnan,Female,45,Chennai,Tamil Nadu,Bronze,2023-06-13,Home & Lifestyle,Cotton,Budget,340,1133
C01655,Lakshmi Prasad,Female,51,Trichy,Tamil Nadu,Bronze,2025-05-25,Accessories,Linen,Budget,740,421
C01656,Naveen Krishnan,Male,33,Villupuram,Tamil Nadu,Bronze,2023-08-26,Men,Cotton,Premium,644,1059
C01657,Hari Kumar,Male,36,Kanchipuram,Tamil Nadu,Silver,2023-12-12,Men,Silk,Premium,2863,951
C01658,Ajith Reddy,Male,43,Tiruppur,Tamil Nadu,Bronze,2025-09-16,Men,Cotton,Standard,175,307
C01659,Nithya Selvi,Female,21,Vellore,Tamil Nadu,Gold,2023-12-25,Women,Cotton,Standard,6378,938
C01660,Nithya Murugan,Female,30,Salem,Tamil Nadu,Gold,2025-03-01,Women,Cotton,Premium,3692,506
C01661,Praveen Prasad,Male,47,Karur,Tamil Nadu,Bronze,2024-05-31,Men,Polyester,Budget,573,780
C01662,Aishwarya Reddy,Female,45,Thanjavur,Tamil Nadu,Silver,2025-11-23,Kids,Linen,Budget,1827,239
C01663,Deepika Shankar,Female,54,Tiruppur,Tamil Nadu,Bronze,2023-01-01,Accessories,Linen,Premium,296,1296
C01664,Harini Raj,Female,20,Kanchipuram,Tamil Nadu,Bronze,2024-01-28,Women,Silk,Budget,593,904
C01665,Lakshmi Krishnan,Female,46,Tiruppur,Tamil Nadu,Bronze,2024-11-08,Women,Silk,Budget,58,619
C01666,Naveen Babu,Male,25,Kallakurichi,Tamil Nadu,Bronze,2025-12-19,Men,Silk,Luxury,625,213
C01667,Revathi Selvi,Female,59,Erode,Tamil Nadu,Silver,2023-12-14,Women,Cotton,Budget,1130,949
C01668,Karthik Raj,Male,50,Chennai,Tamil Nadu,Platinum,2025-05-04,Men,Cotton,Standard,9297,442
C01669,Lakshmi Reddy,Female,47,Hosur,Tamil Nadu,Gold,2023-10-03,Women,Linen,Budget,6698,1021
C01670,Arun Devi,Male,20,Villupuram,Tamil Nadu,Bronze,2025-09-28,Men,Polyester,Premium,813,295
C01671,Manoj Devi,Male,34,Kanchipuram,Tamil Nadu,Silver,2023-05-09,Men,Handloom,Standard,2577,1168
C01672,Ajith Vel,Male,43,Erode,Tamil Nadu,Bronze,2025-02-24,Men,Polyester,Budget,517,511
C01673,Meena Raj,Female,23,Thanjavur,Tamil Nadu,Bronze,2023-08-22,Women,Polyester,Budget,853,1063
C01674,Deepika Raman,Female,53,Vellore,Tamil Nadu,Silver,2025-02-22,Kids,Linen,Standard,1645,513
C01675,Hari Prasad,Male,63,Chennai,Tamil Nadu,Bronze,2023-01-14,Men,Polyester,Standard,626,1283
C01676,Pavithra Babu,Female,38,Salem,Tamil Nadu,Bronze,2024-05-17,Kids,Silk,Standard,629,794
C01677,Praveen Devi,Male,63,Tiruppur,Tamil Nadu,Bronze,2025-06-28,Men,Handloom,Standard,412,387
C01678,Nithya Krishnan,Female,30,Kanchipuram,Tamil Nadu,Bronze,2023-02-09,Women,Silk,Premium,936,1257
C01679,Naveen Babu,Male,49,Kanchipuram,Tamil Nadu,Bronze,2024-09-03,Men,Linen,Budget,897,685
C01680,Aishwarya Kumar,Female,26,Tiruppur,Tamil Nadu,Bronze,2024-02-28,Women,Polyester,Budget,126,873
C01681,Deepika Iyer,Female,20,Hosur,Tamil Nadu,Platinum,2023-04-13,Home & Lifestyle,Silk,Standard,11641,1194
C01682,Dinesh Raj,Male,46,Karur,Tamil Nadu,Gold,2023-02-02,Men,Cotton,Budget,4983,1264
C01683,Harini Raj,Female,24,Tirunelveli,Tamil Nadu,Bronze,2025-02-19,Home & Lifestyle,Cotton,Standard,291,516
C01684,Karthik Vel,Male,22,Coimbatore,Tamil Nadu,Bronze,2023-09-02,Men,Polyester,Premium,645,1052
C01685,Hari Selvi,Male,61,Tiruppur,Tamil Nadu,Silver,2025-09-28,Men,Silk,Standard,2689,295
C01686,Divya Murugan,Female,54,Hosur,Tamil Nadu,Bronze,2025-06-28,Accessories,Silk,Standard,480,387
C01687,Pavithra Prasad,Female,19,Kallakurichi,Tamil Nadu,Silver,2024-08-06,Women,Handloom,Budget,1040,713
C01688,Naveen Mohan,Male,61,Chennai,Tamil Nadu,Silver,2025-03-08,Accessories,Linen,Standard,2450,499
C01689,Vijay Murugan,Male,45,Coimbatore,Tamil Nadu,Bronze,2024-06-02,Men,Cotton,Standard,509,778
C01690,Arun Reddy,Male,19,Coimbatore,Tamil Nadu,Silver,2023-08-28,Men,Cotton,Standard,2417,1057
C01691,Manoj Prasad,Male,47,Tirunelveli,Tamil Nadu,Bronze,2023-09-13,Accessories,Cotton,Budget,807,1041
C01692,Arun Prasad,Male,31,Coimbatore,Tamil Nadu,Bronze,2023-04-12,Men,Cotton,Budget,596,1195
C01693,Deepika Mohan,Female,24,Thanjavur,Tamil Nadu,Bronze,2024-06-11,Women,Cotton,Budget,312,769
C01694,Suresh Reddy,Male,19,Thanjavur,Tamil Nadu,Silver,2025-10-23,Accessories,Polyester,Standard,1351,270
C01695,Keerthana Mohan,Female,60,Kanchipuram,Tamil Nadu,Silver,2023-11-06,Kids,Linen,Standard,2265,987
C01696,Rahul Selvi,Male,50,Kanchipuram,Tamil Nadu,Silver,2023-04-29,Men,Linen,Standard,1548,1178
C01697,Vijay Raj,Male,48,Thanjavur,Tamil Nadu,Silver,2025-12-13,Men,Linen,Premium,2448,219
C01698,Praveen Prasad,Male,61,Tirunelveli,Tamil Nadu,Bronze,2025-01-13,Men,Polyester,Premium,594,553
C01699,Ramesh Mohan,Male,55,Madurai,Tamil Nadu,Silver,2024-01-31,Men,Polyester,Standard,2209,901
C01700,Ramesh Iyer,Male,50,Kanchipuram,Tamil Nadu,Gold,2025-01-24,Men,Linen,Standard,5382,542
C01701,Naveen Selvi,Male,48,Thanjavur,Tamil Nadu,Silver,2023-05-26,Men,Linen,Budget,1837,1151
C01702,Karthik Devi,Male,41,Chennai,Tamil Nadu,Silver,2024-01-10,Men,Silk,Premium,1510,922
C01703,Priya Iyer,Female,39,Tirunelveli,Tamil Nadu,Silver,2025-04-19,Kids,Polyester,Budget,2385,457
C01704,Praveen Krishnan,Male,49,Tiruppur,Tamil Nadu,Silver,2025-03-14,Men,Cotton,Standard,2754,493
C01705,Meena Mohan,Female,56,Hosur,Tamil Nadu,Bronze,2024-02-23,Women,Silk,Budget,769,878
C01706,Nithya Prasad,Female,40,Erode,Tamil Nadu,Bronze,2023-07-11,Women,Handloom,Standard,924,1105
C01707,Priya Raman,Female,30,Kallakurichi,Tamil Nadu,Silver,2024-11-23,Women,Silk,Standard,1616,604
C01708,Arun Prasad,Male,27,Villupuram,Tamil Nadu,Bronze,2025-12-28,Men,Handloom,Budget,236,204
C01709,Hari Krishnan,Male,50,Karur,Tamil Nadu,Silver,2023-06-04,Men,Cotton,Budget,2733,1142
C01710,Vijay Prasad,Male,58,Thanjavur,Tamil Nadu,Silver,2025-11-01,Accessories,Polyester,Premium,2106,261
C01711,Saravanan Krishnan,Male,43,Coimbatore,Tamil Nadu,Silver,2023-10-22,Men,Handloom,Premium,2954,1002
C01712,Sowmya Selvi,Female,57,Vellore,Tamil Nadu,Bronze,2025-02-03,Women,Handloom,Luxury,231,532
C01713,Nithya Vel,Female,33,Villupuram,Tamil Nadu,Silver,2024-12-22,Women,Handloom,Budget,1689,575
C01714,Suresh Babu,Male,62,Coimbatore,Tamil Nadu,Silver,2023-05-18,Men,Linen,Budget,1184,1159
C01715,Arun Kumar,Male,19,Hosur,Tamil Nadu,Silver,2023-05-31,Men,Linen,Budget,1962,1146
C01716,Revathi Shankar,Female,47,Madurai,Tamil Nadu,Bronze,2025-08-21,Women,Handloom,Budget,262,333
C01717,Nithya Vel,Female,20,Tiruppur,Tamil Nadu,Silver,2023-08-16,Home & Lifestyle,Cotton,Standard,2060,1069
C01718,Pavithra Nathan,Female,31,Karur,Tamil Nadu,Bronze,2024-11-05,Women,Cotton,Premium,146,622
C01719,Meena Raj,Female,51,Karur,Tamil Nadu,Silver,2025-08-26,Women,Polyester,Standard,1769,328
C01720,Divya Devi,Female,45,Vellore,Tamil Nadu,Gold,2023-11-20,Women,Cotton,Premium,5743,973
C01721,Kavya Prasad,Female,43,Villupuram,Tamil Nadu,Bronze,2024-10-03,Kids,Silk,Premium,729,655
C01722,Kishore Iyer,Male,18,Tiruppur,Tamil Nadu,Bronze,2023-03-12,Men,Linen,Budget,23,1226
C01723,Vijay Raman,Male,38,Kanchipuram,Tamil Nadu,Bronze,2025-06-25,Men,Handloom,Premium,848,390
C01724,Rahul Mohan,Male,23,Kanchipuram,Tamil Nadu,Bronze,2023-11-02,Accessories,Silk,Budget,941,991
C01725,Deepika Iyer,Female,36,Thanjavur,Tamil Nadu,Silver,2025-11-15,Women,Polyester,Standard,2847,247
C01726,Naveen Selvi,Male,22,Kallakurichi,Tamil Nadu,Silver,2024-08-14,Accessories,Polyester,Budget,1678,705
C01727,Rahul Prasad,Male,64,Chennai,Tamil Nadu,Bronze,2025-10-03,Men,Silk,Standard,736,290
C01728,Ajith Iyer,Male,23,Madurai,Tamil Nadu,Silver,2025-12-04,Men,Handloom,Luxury,1949,228
C01729,Kishore Prasad,Male,19,Madurai,Tamil Nadu,Silver,2023-07-25,Men,Handloom,Premium,2677,1091
C01730,Naveen Raj,Male,45,Karur,Tamil Nadu,Gold,2024-02-05,Accessories,Polyester,Budget,4215,896
C01731,Anitha Selvi,Female,28,Kanchipuram,Tamil Nadu,Bronze,2023-04-16,Kids,Cotton,Budget,337,1191
C01732,Nithya Vel,Female,19,Madurai,Tamil Nadu,Bronze,2023-08-31,Kids,Polyester,Standard,424,1054
C01733,Kavya Selvi,Female,48,Kallakurichi,Tamil Nadu,Silver,2024-06-07,Kids,Cotton,Budget,1590,773
C01734,Hari Raj,Male,31,Tirunelveli,Tamil Nadu,Silver,2025-01-21,Men,Silk,Budget,2451,545
C01735,Keerthana Selvi,Female,63,Thanjavur,Tamil Nadu,Bronze,2023-10-08,Women,Cotton,Standard,433,1016
C01736,Saravanan Nathan,Male,18,Erode,Tamil Nadu,Bronze,2025-11-16,Men,Cotton,Premium,315,246
C01737,Kishore Reddy,Male,61,Salem,Tamil Nadu,Silver,2023-05-26,Men,Cotton,Standard,2702,1151
C01738,Divya Mohan,Female,39,Coimbatore,Tamil Nadu,Platinum,2025-01-30,Women,Cotton,Premium,10516,536
C01739,Praveen Kumar,Male,22,Salem,Tamil Nadu,Silver,2024-09-09,Men,Handloom,Standard,1675,679
C01740,Gokul Murugan,Male,47,Coimbatore,Tamil Nadu,Bronze,2023-10-17,Men,Cotton,Budget,25,1007
C01741,Ramesh Kumar,Male,42,Madurai,Tamil Nadu,Silver,2024-12-09,Accessories,Polyester,Budget,1899,588
C01742,Swathi Mohan,Female,39,Vellore,Tamil Nadu,Silver,2025-07-31,Women,Handloom,Premium,1304,354
C01743,Vijay Reddy,Male,34,Villupuram,Tamil Nadu,Bronze,2024-02-21,Men,Silk,Budget,377,880
C01744,Kishore Babu,Male,61,Chennai,Tamil Nadu,Gold,2025-09-09,Men,Silk,Standard,4908,314
C01745,Anitha Reddy,Female,43,Tirunelveli,Tamil Nadu,Bronze,2025-05-19,Women,Cotton,Budget,183,427
C01746,Sowmya Murugan,Female,30,Coimbatore,Tamil Nadu,Silver,2025-07-19,Women,Silk,Budget,2369,366
C01747,Dinesh Iyer,Male,27,Chennai,Tamil Nadu,Gold,2025-09-19,Men,Polyester,Luxury,5501,304
C01748,Deepika Iyer,Female,31,Kanchipuram,Tamil Nadu,Gold,2025-01-23,Women,Handloom,Standard,4255,543
